"","Kingdom","Phylum","Class","Order","Family","Genus","Specie","C01","C010","C011","C012","C013","C014","C015","C016","C017","C018","C019","C02","C020","C03","C04","C05","C06","C07","C08","C09","C11","C110","C111","C112","C113","C114","C115","C116","C117","C118","C119","C12","C120","C13","C14","C15","C16","C17","C18","C19","C41","C410","C411","C412","C413","C414","C415","C416","C417","C418","C419","C42","C420","C43","C44","C45","C46","C47","C48","C49","C61","C610","C611","C612","C613","C614","C615","C616","C617","C618","C619","C62","C620","C63","C64","C65","C66","C67","C68","C69","C71","C710","C711","C712","C713","C714","C715","C716","C717","C718","C719","C72","C720","C73","C74","C75","C76","C77","C78","C79"
"OTU_319_Dechloromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549639299209894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_320_Undibacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium","bacterium",0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_321_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","bacterium",0,0.00137409824802473,0.000687049124012367,0.00103057368601855,0.00377877018206802,0.00103057368601855,0.00583991755410512,0.000343524562006183,0.000343524562006183,0.0020611473720371,0.000343524562006183,0.00137409824802473,0.00893163861216077,0.000343524562006183,0.000687049124012367,0.000343524562006183,0,0,0.00137409824802473,0.00171762281003092,0,0,0,0,0,0.000343524562006183,0.00103057368601855,0,0,0.000687049124012367,0,0,0.000343524562006183,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_322_Methylophilus","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilus","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_323_Massilia","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Oxalobacteraceae bacterium enrichment culture clone MWE_C40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082445894881484,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0.0106492614221917,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0.000343524562006183,0.000687049124012367,0,0,0,0,0,0,0,0
"OTU_324_Azospira","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira","Azospira sp.",0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_325_f_Rhodocyclaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","f_Rhodocyclaceae","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_326_Shinella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0.000343524562006183,0,0
"OTU_327_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Sinorhizobium sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_328_Ramlibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113363105462041,0,0,0,0,0.00893163861216077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123668842322226,0,0,0,0,0.0106492614221917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016832703538303,0,0,0,0,0.00583991755410512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103057368601855,0,0,0,0,0.00446581930608038,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_329_f_Rhodocyclaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","f_Rhodocyclaceae","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016832703538303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158021298522844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0.00996221229817932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755754036413604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_330_f_Comamonadaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","beta proteobacterium",0,0.0020611473720371,0,0,0,0,0.00171762281003092,0,0,0,0,0.00103057368601855,0,0,0,0.00103057368601855,0,0,0.00171762281003092,0,0,0.00171762281003092,0,0,0,0,0.00274819649604947,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_331_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","Aeromonas veronii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_332_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","bacterium",0,0.000343524562006183,0,0.00377877018206802,0.000343524562006183,0,0.00309172105805565,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0.000687049124012367,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_333_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Rhizobiaceae bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652696667811749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219855719683957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_334_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonadales bacterium",0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0.0188938509103401,0,0,0,0,0,0,0,0,0,0,0,0,0.0278254895225009,0,0,0,0,0,0,0.0439711439367915,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0.099278598419787,0.000343524562006183,0,0.000343524562006183,0,0,0,0.041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0.0869117141875644,0,0,0,0,0,0,0.041222947440742,0,0,0,0,0,0,0,0,0.0116798351082102,0.0264513912744761,0.00755754036413604,0.0164891789762968,0.0285125386465132,0.0226726210924081,0.0360700790106493,0.0305736860185503,0.0316042597045689,0.0219855719683957,0.0175197526623154,0.020611473720371,0.0250772930264514,0.0188938509103401,0.0261078667124699,0.0219855719683957,0.0182068017863277,0.0195809000343525,0.020611473720371,0.0188938509103401
"OTU_335_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Burkholderiales bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0.000343524562006183,0,0,0,0.000343524562006183,0.00103057368601855,0
"OTU_336_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Burkholderiales bacterium",0,0.00103057368601855,0,0.000343524562006183,0,0,0.000687049124012367,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0.000343524562006183,0,0,0.00171762281003092,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.00309172105805565,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_337_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Burkholderiales bacterium",0,0.00103057368601855,0,0,0,0,0,0.000343524562006183,0,0,0.102370319477843,0,0,0,0,0,0.114050154586053,0,0.000687049124012367,0,0,0.00343524562006183,0,0,0,0,0,0,0,0,0.113706630024047,0,0,0,0,0,0.107866712469942,0,0,0,0,0.0127104087942288,0,0,0,0,0,0,0,0,0.118515973892133,0,0,0,0,0,0.0968739264857437,0,0.000343524562006183,0,0,0.00996221229817932,0,0,0,0,0.000687049124012367,0,0,0,0.115767777396084,0,0,0,0,0.000687049124012367,0.114050154586053,0,0,0,0.0377877018206802,0.0322913088285812,0.0611473720371007,0.0377877018206802,0.0264513912744761,0.0395053246307111,0.0192373754723463,0.016832703538303,0.0316042597045689,0.0371006526966678,0.0312607351425627,0.0405358983167296,0.0350395053246307,0.0319477842665751,0.0360700790106493,0.0312607351425627,0.0436276193747853,0.0278254895225009,0.0377877018206802,0.0326348333905874
"OTU_338_Dechloromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","bacterium",0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_339_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","beta proteobacterium",0,0,0,0,0.00137409824802473,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0.000343524562006183,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_340_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacteriia bacterium",0,0.0687049124012367,0,0.000343524562006183,0,0,0.00309172105805565,0,0,0,0,0.0267949158364823,0.000343524562006183,0,0,0,0,0,0.000687049124012367,0.000343524562006183,0,0.0226726210924081,0,0,0,0,0,0,0,0.00343524562006183,0,0.0041222947440742,0,0.000343524562006183,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0.0106492614221917,0,0,0,0,0,0,0,0.0240467193404328,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0.00309172105805565,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_341_Brevundimonas","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","bacterium",0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309172105805565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755754036413604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_342_Curvibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter sp.",0,0,0.00137409824802473,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0.110271384403985,0.000343524562006183,0.000687049124012367,0,0,0.106836138783923,0,0,0,0,0,0,0.0020611473720371,0.000687049124012367,0,0.0041222947440742,0,0,0,0,0.125729989694263,0,0,0,0,0.0941257299896943,0,0.00103057368601855,0,0,0,0,0.000343524562006183,0,0,0.00274819649604947,0,0,0,0,0.133287530058399,0.000343524562006183,0,0,0,0.0707660597732738,0,0.000687049124012367,0,0,0.000343524562006183,0,0.00171762281003092,0,0,0.00480934386808657,0,0,0,0.000343524562006183,0.143593266918585,0.000343524562006183,0,0,0,0.037444177258674,0.00103057368601855,0.00103057368601855,0,0.000343524562006183,0,0,0,0.000687049124012367,0.000343524562006183,0.000687049124012367,0.00171762281003092,0.00103057368601855,0,0.000343524562006183,0.000343524562006183,0.000687049124012367,0.00103057368601855,0,0.000343524562006183,0.00137409824802473
"OTU_343_Polynucleobacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","bacterium",0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0.00103057368601855,0,0,0.000343524562006183,0,0,0,0,0,0.000343524562006183,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0.00103057368601855,0,0.000343524562006183,0,0,0,0.00103057368601855,0.000343524562006183,0.000687049124012367,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_344_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","bacterium",0,0.000687049124012367,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_345_Rheinheimera","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera","bacterium",0,0,0.0731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961868773617314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944692545517005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910340089316386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_346_Candidatus Methylopumilus","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Candidatus Methylopumilus","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_348_Polaromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000687049124012367,0,0,0,0,0.000343524562006183,0,0,0,0,0
"OTU_349_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_350_o_uncultured bacterium","Bacteria","Chloroflexi","SL56 marine group","uncultured bacterium","NA","o_uncultured bacterium","NA",0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_351_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_352_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_353_f_Clade III","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III","f_Clade III","NA",0,0,0,0.00137409824802473,0,0,0.000687049124012367,0,0,0,0.000343524562006183,0,0.00137409824802473,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_354_Polynucleobacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","bacterium",0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_355_Hydrogenophaga","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","bacterium",0,0,0,0,0.0147715561662659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927516317416695,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0.00309172105805565,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0
"OTU_356_Sulfurospirillum","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","bacterium",0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_358_Undibacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0.000687049124012367,0,0,0,0,0,0,0
"OTU_359_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0
"OTU_360_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0.00103057368601855,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_361_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0
